,user_id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,location,default_profile,default_profile_image,profile_banner_url,profile_image_url_https,verified,timestamp,Alvo,age,size_description,in_following_followers,size_sname,size_name,in_number_sname
2417,2351935118,78,12,51,0,0,1,1,1,1,1,1,1,2014-02-19 17:27:26,1,74,0,4.25,15,1,0.0
2418,2352185112,73,4,44,0,0,1,1,1,1,1,1,1,2014-02-19 21:03:08,1,74,0,11.0,13,1,0.0
2419,2348201450,77,6,51,0,0,1,1,1,1,1,1,1,2014-02-17 10:20:57,1,76,0,8.5,13,1,0.0
2420,2352899322,77,5,48,0,0,1,1,1,1,1,1,1,2014-02-20 08:56:54,1,73,0,9.6,15,1,0.0
2421,2349286128,77,6,48,0,0,1,1,1,1,1,1,1,2014-02-18 01:42:39,1,75,0,8.0,13,1,0.0
2422,2349678438,77,2,36,0,0,1,1,1,1,1,1,1,2014-02-18 07:47:32,1,75,0,18.0,13,1,0.0
2423,2351016864,72,1,40,0,0,1,1,1,1,1,1,1,2014-02-19 03:54:02,1,74,0,40.0,10,1,0.0
2424,2350172635,67,11,47,0,0,1,1,1,1,1,1,1,2014-02-18 15:04:29,1,75,0,4.2727272727272725,14,1,0.0
2425,2351661655,77,6,48,0,0,1,1,1,1,1,1,1,2014-02-19 14:00:52,1,74,0,8.0,15,1,0.0
2426,2349300091,73,5,47,0,1,1,1,1,1,1,1,1,2014-02-18 01:47:23,1,75,0,9.4,14,1,0.0
2427,2351787746,79,4,41,0,0,1,1,1,1,1,1,1,2014-02-19 15:38:50,1,74,0,10.25,10,1,0.0
2428,2348282642,71,10,51,0,0,1,1,1,1,1,1,1,2014-02-17 11:42:34,1,76,0,5.1,11,1,0.0
2429,2348619048,75,7,49,0,0,1,1,1,1,1,1,1,2014-02-17 16:08:35,1,76,0,7.0,12,1,0.0
2430,2351181979,68,9,49,0,0,1,1,1,1,1,1,1,2014-02-19 06:25:36,1,74,0,5.444444444444445,10,1,0.0
2431,2350404290,72,4,46,0,0,1,1,1,1,1,1,1,2014-02-18 18:05:28,1,75,0,11.5,13,1,0.0
2432,2265959516,74,2,35,0,0,1,1,1,1,1,1,1,2013-12-28 15:09:51,1,127,0,17.5,12,1,0.0
2433,2352813624,72,5,35,0,1,1,1,1,1,1,1,1,2014-02-20 07:22:43,1,73,0,7.0,11,1,0.0
2434,2352226002,73,5,48,0,0,1,1,1,1,1,1,1,2014-02-19 21:43:09,1,74,0,9.6,11,1,0.0
2435,2351957510,64,5,42,0,0,1,1,1,1,1,1,1,2014-02-19 17:44:57,1,74,0,8.4,14,1,0.0
2436,2352028898,71,3,42,0,1,1,1,1,1,1,1,1,2014-02-19 18:40:18,1,74,0,14.0,15,1,0.0
2437,2352583038,80,4,41,0,1,1,1,1,1,1,1,1,2014-02-20 03:46:00,1,73,0,10.25,15,1,0.0
2438,2352158130,85,8,43,0,0,1,1,1,1,1,1,1,2014-02-19 20:37:17,1,74,0,5.375,12,1,0.0
2439,2351909258,75,4,45,0,0,1,1,1,1,1,1,1,2014-02-19 17:07:16,1,74,0,11.25,15,1,0.0
2440,2352811394,69,4,45,0,0,1,1,1,1,1,1,1,2014-02-20 07:18:13,1,73,0,11.25,12,1,0.0
2441,2349973116,88,5,48,0,0,1,1,1,1,1,1,1,2014-02-18 12:30:58,1,75,0,9.6,13,1,0.0
2442,2351117846,85,3,41,0,0,1,1,1,1,1,1,1,2014-02-19 05:27:34,1,74,0,13.666666666666666,15,1,0.0
2443,2351638320,80,8,39,0,0,1,1,1,1,1,1,1,2014-02-19 13:50:32,1,74,0,4.875,14,1,0.0
2444,2352419978,78,12,41,0,0,1,1,1,1,1,1,1,2014-02-20 01:05:11,1,73,0,3.4166666666666665,12,1,0.0
2445,2350520876,79,6,46,0,0,1,1,1,1,1,1,1,2014-02-18 19:42:03,1,75,0,7.666666666666667,11,1,0.0
2446,2351709950,67,11,43,0,0,1,1,1,1,1,1,1,2014-02-19 14:42:46,1,74,0,3.909090909090909,15,1,0.0
2447,2351463529,72,7,42,0,0,1,1,1,1,1,1,1,2014-02-19 11:09:05,1,74,0,6.0,14,1,0.0
2448,2350444094,66,5,39,0,0,1,1,1,1,1,1,1,2014-02-18 18:37:44,1,75,0,7.8,13,1,0.0
2449,2349773917,76,3,37,0,0,1,1,1,1,1,1,1,2014-02-18 09:14:07,1,75,0,12.333333333333334,14,1,0.0
2450,2351504743,75,5,40,0,1,1,1,1,1,1,1,1,2014-02-19 11:47:32,1,74,0,8.0,10,1,0.0
2451,2354781530,83,10,41,0,0,1,1,1,1,1,1,1,2014-02-21 14:15:50,1,72,0,4.1,13,1,0.0
2452,2351227262,78,7,43,0,0,1,1,1,1,1,1,1,2014-02-19 07:20:24,1,74,0,6.142857142857143,11,1,0.0
2453,2349985783,74,7,42,0,0,1,1,1,1,1,1,1,2014-02-18 12:34:07,1,75,0,6.0,14,1,0.0
2454,2351578362,76,6,34,0,0,1,1,1,1,1,1,1,2014-02-19 13:00:49,1,74,0,5.666666666666667,14,1,0.0
2455,2352145772,80,2,43,0,1,1,1,1,1,1,1,1,2014-02-19 20:22:42,1,74,0,21.5,11,1,0.0
2456,2265514225,77,3,40,0,0,1,1,1,1,1,1,1,2013-12-28 08:08:27,1,127,0,13.333333333333334,10,1,0.0
2457,2352019645,72,3,40,0,0,1,1,1,1,1,1,1,2014-02-19 18:27:42,1,74,0,13.333333333333334,12,1,0.0
2458,2351082332,82,2,31,0,0,1,1,1,1,1,1,1,2014-02-19 04:54:12,1,74,0,15.5,13,1,0.0
2459,2356460936,78,6,35,0,0,1,1,1,1,1,1,1,2014-02-22 15:50:20,1,71,0,5.833333333333333,12,1,0.0
2460,2356453915,79,5,40,0,0,1,1,1,1,1,1,1,2014-02-22 15:39:56,1,71,0,8.0,13,1,0.0
2461,2355880657,77,3,39,0,0,1,1,1,1,1,1,1,2014-02-22 07:04:17,1,71,0,13.0,13,1,0.0
2462,2356419470,71,5,38,0,0,1,1,1,1,1,1,1,2014-02-22 15:19:11,1,71,0,7.6,9,1,0.0
2463,2355780786,56,4,42,0,0,1,1,1,1,1,1,1,2014-02-22 05:38:58,1,71,0,10.5,10,1,0.0
2464,2352846920,72,3,30,0,0,1,1,1,1,1,1,1,2014-02-20 07:55:42,1,73,0,10.0,14,1,0.0
2465,2351043260,80,3,39,0,0,1,1,1,1,1,1,1,2014-02-19 04:16:54,1,74,0,13.0,13,1,0.0
2466,2354112254,87,7,35,0,0,1,1,1,1,1,1,1,2014-02-21 03:46:41,1,72,0,5.0,12,1,0.0
2467,2350071336,75,6,40,0,0,1,1,1,1,1,1,1,2014-02-18 13:53:19,1,75,0,6.666666666666667,15,1,0.0
2468,2354830081,72,6,38,0,0,1,1,1,1,1,1,1,2014-02-21 14:47:00,1,72,0,6.333333333333333,12,1,0.0
2469,2349561372,73,6,37,0,0,1,1,1,1,1,1,1,2014-02-18 05:52:51,1,75,0,6.166666666666667,14,1,0.0
2470,2356165238,69,11,38,0,0,1,1,1,1,1,1,1,2014-02-22 11:43:06,1,71,0,3.4545454545454546,12,1,0.0
2471,2351936670,78,7,42,0,0,1,1,1,1,1,1,1,2014-02-19 17:30:06,1,74,0,6.0,13,1,0.0
2472,2354054108,67,4,32,0,0,1,1,1,1,1,1,1,2014-02-21 02:54:54,1,72,0,8.0,15,1,0.0
2473,2352807540,82,3,31,0,0,1,1,1,1,1,1,1,2014-02-20 07:17:05,1,73,0,10.333333333333334,13,1,0.0
2474,2352006726,67,6,41,0,0,1,1,1,1,1,1,1,2014-02-19 18:25:12,1,74,0,6.833333333333333,15,1,0.0
2475,2351992028,81,8,45,0,0,1,1,1,1,1,1,1,2014-02-19 18:12:10,1,74,0,5.625,12,1,0.0
2476,2352865495,83,6,38,0,0,1,1,1,1,1,1,1,2014-02-20 08:08:29,1,73,0,6.333333333333333,15,1,0.0
2477,2352955628,78,7,40,0,0,1,1,1,1,1,1,1,2014-02-20 09:56:54,1,73,0,5.714285714285714,11,1,0.0
2478,2352984445,83,8,41,0,0,1,1,1,1,1,1,1,2014-02-20 10:20:45,1,73,0,5.125,13,1,0.0
2479,2352911527,81,6,39,0,0,1,1,1,1,1,1,1,2014-02-20 09:01:21,1,73,0,6.5,11,1,0.0
2480,2352352693,82,5,46,0,0,1,1,1,1,1,1,1,2014-02-19 23:46:34,1,74,0,9.2,12,1,0.0
2481,2350069645,220,60,519,0,0,1,1,1,1,1,1,1,2014-02-18 13:44:35,1,75,0,8.65,11,1,0.0
2482,2220474463,301,60,727,0,0,1,1,1,1,1,1,1,2013-11-29 00:00:58,1,157,0,12.116666666666667,14,1,0.0
2483,2271287168,268,53,687,0,1,1,1,1,1,1,1,1,2014-01-01 08:04:28,1,123,0,12.962264150943396,11,1,0.0
2484,2351098472,343,82,874,0,0,1,1,1,1,1,1,1,2014-02-19 05:09:20,1,71,0,10.658536585365853,12,1,0.0
2485,2220508548,358,152,1052,0,1,1,1,1,1,1,1,1,2013-11-29 00:44:27,1,156,0,6.921052631578948,11,1,0.0
2486,2350111136,250,60,680,0,0,1,1,1,1,1,1,1,2014-02-18 14:22:33,1,75,0,11.333333333333334,14,1,0.0
2487,2266281601,276,59,604,0,0,1,1,1,1,1,1,1,2013-12-28 19:33:25,1,127,0,10.23728813559322,12,1,0.0
2488,2348331426,239,32,514,0,0,1,1,1,1,1,1,1,2014-02-17 12:27:38,1,72,0,16.0625,12,1,0.0
2489,2348556600,270,64,642,0,0,1,1,1,1,1,1,1,2014-02-17 15:23:34,1,76,0,10.03125,11,1,0.0
2490,2266535815,309,65,749,0,0,1,1,1,1,1,1,1,2013-12-28 23:43:36,1,127,0,11.523076923076923,14,1,0.0
2491,2271281280,236,51,559,0,0,1,1,1,1,1,1,1,2014-01-01 07:57:52,1,120,0,10.96078431372549,13,1,0.0
2492,2212997582,131,115,316,3,0,1,1,1,1,1,1,1,2013-11-24 20:51:44,1,161,0,2.747826086956522,10,1,0.0
2493,2212951627,138,99,287,3,0,1,1,1,1,1,1,1,2013-11-24 20:11:40,1,161,0,2.898989898989899,14,1,0.0
2494,2212619130,237,120,292,3,0,1,1,1,1,1,1,1,2013-11-24 16:11:12,1,161,0,2.433333333333333,15,1,0.0
2495,2384265157,46,5,34,0,0,1,1,1,1,1,1,1,2014-03-11 23:09:56,1,54,0,6.8,13,1,0.0
2496,2382986905,43,3,39,0,0,1,1,1,1,1,1,1,2014-03-11 02:56:42,1,54,0,13.0,10,1,0.0
2497,2380376893,38,3,37,0,0,1,1,1,1,1,1,1,2014-03-09 13:02:38,1,56,0,12.333333333333334,10,1,0.0
2498,2380045964,45,8,36,0,0,1,1,1,1,1,1,1,2014-03-09 08:31:49,1,56,0,4.5,14,1,0.0
2499,2374541808,44,1,37,0,0,1,1,1,1,1,1,1,2014-03-06 01:32:23,1,59,0,37.0,15,1,0.0
2500,2384557399,43,3,37,0,0,1,1,1,1,1,1,1,2014-03-12 03:48:47,1,53,0,12.333333333333334,14,1,0.0
2501,2384780035,44,5,43,0,0,1,1,1,1,1,1,1,2014-03-12 07:12:58,1,53,0,8.6,12,1,0.0
2502,2381120330,43,6,35,0,0,1,1,1,1,1,1,1,2014-03-09 23:37:05,1,56,0,5.833333333333333,15,1,0.0
2503,2378251466,43,5,40,0,0,1,1,1,1,1,1,1,2014-03-08 07:19:50,1,57,0,8.0,14,1,0.0
2504,2384901422,45,3,37,0,0,1,1,1,1,1,1,1,2014-03-12 09:20:09,1,53,0,12.333333333333334,12,1,0.0
2505,2386469035,44,5,38,0,0,1,1,1,1,1,1,1,2014-03-13 07:27:58,1,52,0,7.6,12,1,0.0
2506,2377253978,36,2,32,0,0,1,1,1,1,1,1,1,2014-03-07 16:13:37,1,58,0,16.0,14,1,0.0
2507,2380473392,34,2,37,0,0,1,1,1,1,1,1,1,2014-03-09 14:31:06,1,56,0,18.5,11,1,0.0
2508,2385069193,36,4,40,0,0,1,1,1,1,1,1,1,2014-03-12 11:44:28,1,53,0,10.0,9,1,0.0
2509,2381958037,43,4,37,0,0,1,1,1,1,1,1,1,2014-03-10 11:46:33,1,55,0,9.25,15,1,0.0
2510,2383403694,35,1,44,0,0,1,1,1,1,1,1,1,2014-03-11 09:43:34,1,54,0,44.0,11,1,0.0
2511,2384134998,42,4,36,0,0,1,1,1,1,1,1,1,2014-03-11 20:54:48,1,54,0,9.0,12,1,0.0
2512,2384151421,33,3,40,0,0,1,1,1,1,1,1,1,2014-03-11 21:01:15,1,54,0,13.333333333333334,12,1,0.0
2513,2386782158,37,4,37,0,0,1,1,1,1,1,1,1,2014-03-13 11:53:39,1,52,0,9.25,15,1,0.0
2514,2374587313,45,16,44,0,0,1,1,1,1,1,1,1,2014-03-06 02:07:20,1,59,0,2.75,14,1,0.0
2515,2381223642,42,8,37,0,0,1,1,1,1,1,1,1,2014-03-10 01:19:25,1,55,0,4.625,13,1,0.0
2516,2382631128,44,5,37,0,0,1,1,1,1,1,1,1,2014-03-10 21:19:50,1,55,0,7.4,14,1,0.0
2517,2382871867,42,6,36,0,0,1,1,1,1,1,1,1,2014-03-11 01:06:00,1,54,0,6.0,13,1,0.0
2518,2384506824,42,6,38,0,0,1,1,1,1,1,1,1,2014-03-12 03:09:18,1,53,0,6.333333333333333,12,1,0.0
2519,2386078303,46,2,37,0,0,1,1,1,1,1,1,1,2014-03-13 02:27:28,1,52,0,18.5,14,1,0.0
2520,2384466216,35,7,37,0,0,1,1,1,1,1,1,1,2014-03-12 02:34:13,1,53,0,5.285714285714286,12,1,0.0
2521,2384394662,36,2,30,0,0,1,1,1,1,1,1,1,2014-03-12 01:30:27,1,53,0,15.0,10,1,0.0
2522,2382344000,37,3,42,0,0,1,1,1,1,1,1,1,2014-03-10 17:02:41,1,55,0,14.0,11,1,0.0
2523,2384249234,44,1,37,0,0,1,1,1,1,1,1,1,2014-03-11 22:59:40,1,54,0,37.0,14,1,0.0
2524,2384139475,37,1,38,0,0,1,1,1,1,1,1,1,2014-03-11 20:48:54,1,54,0,38.0,13,1,0.0
2525,2383730832,36,4,37,0,0,1,1,1,1,1,1,1,2014-03-11 14:38:30,1,54,0,9.25,13,1,0.0
2526,2384144610,41,5,34,0,0,1,1,1,1,1,1,1,2014-03-11 21:05:05,1,54,0,6.8,11,1,0.0
2527,2381807282,44,7,37,0,0,1,1,1,1,1,1,1,2014-03-10 09:48:18,1,55,0,5.285714285714286,13,1,0.0
2528,2380802996,35,8,39,0,1,1,1,1,1,1,1,1,2014-03-09 18:49:37,1,56,0,4.875,12,1,0.0
2529,2382743514,32,3,26,0,0,1,1,1,1,1,1,1,2014-03-10 23:09:59,1,55,0,8.666666666666666,11,1,0.0
2530,2384007109,45,2,39,0,0,1,1,1,1,1,1,1,2014-03-11 18:12:25,1,54,0,19.5,12,1,0.0
2531,2384789406,46,7,43,0,0,1,1,1,1,1,1,1,2014-03-12 07:33:00,1,53,0,6.142857142857143,11,1,0.0
2532,2382951546,43,6,37,0,0,1,1,1,1,1,1,1,2014-03-11 02:34:22,1,54,0,6.166666666666667,15,1,0.0
2533,2384673120,43,3,35,0,0,1,1,1,1,1,1,1,2014-03-12 05:40:25,1,53,0,11.666666666666666,12,1,0.0
2534,2380747615,32,7,41,0,0,1,1,1,1,1,1,1,2014-03-09 18:00:35,1,56,0,5.857142857142857,12,1,0.0
2535,2386462303,40,5,36,0,0,1,1,1,1,1,1,1,2014-03-13 07:23:21,1,52,0,7.2,14,1,0.0
2536,2381131928,41,2,43,0,0,1,1,1,1,1,1,1,2014-03-09 23:48:20,1,56,0,21.5,12,1,0.0
2537,2379524288,44,4,38,0,0,1,1,1,1,1,1,1,2014-03-09 01:36:47,1,56,0,9.5,11,1,0.0
2538,2380151005,45,5,38,0,0,1,1,1,1,1,1,1,2014-03-09 09:48:52,1,56,0,7.6,10,1,0.0
2539,2385162884,47,6,37,0,0,1,1,1,1,1,1,1,2014-03-12 13:13:01,1,53,0,6.166666666666667,13,1,0.0
2540,2385782306,42,8,39,0,0,1,1,1,1,1,1,1,2014-03-12 21:35:42,1,53,0,4.875,12,1,0.0
2541,29922606,67458,2146,1321,19,39,1,1,1,1,1,1,1,2009-04-09 06:41:50,1,1851,149,0.6155638397017708,11,1,0.0
2542,2384215022,44,4,37,0,0,1,1,1,1,1,1,1,2014-03-11 22:21:17,1,54,0,9.25,11,1,0.0
2543,2381247019,34,7,43,0,0,1,1,1,1,1,1,1,2014-03-10 01:29:04,1,55,0,6.142857142857143,11,1,0.0
2544,2381822418,42,4,38,0,0,1,1,1,1,1,1,1,2014-03-10 10:02:12,1,55,0,9.5,13,1,0.0
2545,2379708266,38,7,40,0,0,1,1,1,1,1,1,1,2014-03-09 04:07:12,1,56,0,5.714285714285714,15,1,0.0
2546,2386739322,33,5,38,0,0,1,1,1,1,1,1,1,2014-03-13 11:18:14,1,52,0,7.6,11,1,0.0
2547,2385735330,46,6,38,0,0,1,1,1,1,1,1,1,2014-03-12 20:53:24,1,53,0,6.333333333333333,12,1,0.0
2548,2387157067,44,10,41,0,0,1,1,1,1,1,1,1,2014-03-13 15:52:57,1,52,0,4.1,10,1,0.0
2549,2384530548,45,1,37,0,0,1,1,1,1,1,1,1,2014-03-12 03:32:29,1,53,0,37.0,14,1,0.0
2550,2383171908,39,8,35,0,0,1,1,1,1,1,1,1,2014-03-11 05:50:47,1,54,0,4.375,11,1,0.0
2551,2381149129,36,5,33,0,0,1,1,1,1,1,1,1,2014-03-09 23:56:57,1,56,0,6.6,10,1,0.0
2552,2380630098,43,2,34,0,0,1,1,1,1,1,1,1,2014-03-09 16:34:43,1,56,0,17.0,13,1,0.0
2553,2384881206,33,2,43,0,0,1,1,1,1,1,1,1,2014-03-12 09:03:34,1,53,0,21.5,10,1,0.0
2554,2382471739,46,8,36,0,0,1,1,1,1,1,1,1,2014-03-10 18:45:08,1,55,0,4.5,13,1,0.0
2555,2384338591,42,14,44,0,0,1,1,1,1,1,1,1,2014-03-12 00:30:12,1,53,0,3.142857142857143,10,1,0.0
2556,2380870878,36,10,39,0,0,1,1,1,1,1,1,1,2014-03-09 19:46:19,1,56,0,3.9,12,1,0.0
2557,2383160330,46,3,36,0,0,1,1,1,1,1,1,1,2014-03-11 05:36:47,1,54,0,12.0,11,1,0.0
2558,2385954121,35,1,33,0,0,1,1,1,1,1,1,1,2014-03-13 00:26:11,1,52,0,33.0,11,1,0.0
2559,2379457004,45,1,35,0,1,1,1,1,1,1,1,1,2014-03-09 00:39:38,1,56,0,35.0,10,1,0.0
2560,2379443893,41,4,34,0,0,1,1,1,1,1,1,1,2014-03-09 00:19:18,1,57,0,8.5,10,1,0.0
2561,2383916527,39,1,36,0,0,1,1,1,1,1,1,1,2014-03-11 16:51:34,1,54,0,36.0,15,1,0.0
2562,2384256890,43,6,43,0,0,1,1,1,1,1,1,1,2014-03-11 23:09:06,1,54,0,7.166666666666667,15,1,0.0
2563,2386048765,36,1,32,0,0,1,1,1,1,1,1,1,2014-03-13 01:57:17,1,52,0,32.0,12,1,0.0
2564,2379797442,43,6,42,0,0,1,1,1,1,1,1,1,2014-03-09 05:16:00,1,56,0,7.0,13,1,0.0
2565,2384492413,47,3,35,0,0,1,1,1,1,1,1,1,2014-03-12 02:47:25,1,53,0,11.666666666666666,11,1,0.0
2566,2381781342,47,1,40,0,0,1,1,1,1,1,1,1,2014-03-10 09:29:06,1,55,0,40.0,13,1,0.0
2567,2383123015,44,4,40,0,0,1,1,1,1,1,1,1,2014-03-11 04:58:36,1,54,0,10.0,14,1,0.0
2568,2384486413,41,5,39,0,0,1,1,1,1,1,1,1,2014-03-12 02:42:33,1,53,0,7.8,14,1,0.0
2569,2380211371,37,5,38,0,0,1,1,1,1,1,1,1,2014-03-09 10:38:19,1,56,0,7.6,15,1,0.0
2570,2384325758,33,2,35,0,0,1,1,1,1,1,1,1,2014-03-12 00:24:20,1,53,0,17.5,12,1,0.0
2571,2386048416,40,4,33,0,0,1,1,1,1,1,1,1,2014-03-13 02:08:24,1,52,0,8.25,11,1,0.0
2572,2379381841,36,5,42,0,0,1,1,1,1,1,1,1,2014-03-08 23:12:53,1,57,0,8.4,13,1,0.0
2573,2386185846,38,6,42,0,0,1,1,1,1,1,1,1,2014-03-13 03:50:13,1,52,0,7.0,12,1,0.0
2574,2383975440,43,2,39,0,0,1,1,1,1,1,1,1,2014-03-11 17:53:35,1,54,0,19.5,10,1,0.0
2575,2384812070,42,6,39,0,0,1,1,1,1,1,1,1,2014-03-12 07:52:02,1,53,0,6.5,14,1,0.0
2576,2382618878,44,3,36,0,0,1,1,1,1,1,1,1,2014-03-10 21:05:14,1,55,0,12.0,13,1,0.0
2577,2386582525,37,1,33,0,0,1,1,1,1,1,1,1,2014-03-13 08:59:38,1,52,0,33.0,13,1,0.0
2578,2381666796,40,6,37,0,0,1,1,1,1,1,1,1,2014-03-10 07:51:19,1,55,0,6.166666666666667,13,1,0.0
2579,2386437422,41,2,40,0,0,1,1,1,1,1,1,1,2014-03-13 07:12:33,1,52,0,20.0,11,1,0.0
2580,2384323117,43,3,35,0,0,1,1,1,1,1,1,1,2014-03-12 00:14:32,1,54,0,11.666666666666666,12,1,0.0
2581,2381239056,37,4,36,0,0,1,1,1,1,1,1,1,2014-03-10 01:31:05,1,55,0,9.0,11,1,0.0
2582,2381124445,36,3,42,0,0,1,1,1,1,1,1,1,2014-03-09 23:33:26,1,56,0,14.0,14,1,0.0
2583,2384692596,37,6,41,0,0,1,1,1,1,1,1,1,2014-03-12 05:59:15,1,53,0,6.833333333333333,14,1,0.0
2584,2381116117,38,7,42,0,1,1,1,1,1,1,1,1,2014-03-09 23:25:52,1,56,0,6.0,12,1,0.0
2585,2385063776,30,5,44,0,0,1,1,1,1,1,1,1,2014-03-12 11:46:48,1,53,0,8.8,9,1,0.0
2586,2384100523,45,6,41,0,0,1,1,1,1,1,1,1,2014-03-11 20:08:51,1,54,0,6.833333333333333,13,1,0.0
2587,2384089693,45,8,36,0,0,1,1,1,1,1,1,1,2014-03-11 19:58:09,1,54,0,4.5,13,1,0.0
2589,2381983135,33,5,40,0,1,1,1,1,1,1,1,1,2014-03-10 12:08:41,1,55,0,8.0,15,1,0.0
2590,2380043263,42,6,42,0,0,1,1,1,1,1,1,1,2014-03-09 08:23:51,1,56,0,7.0,7,1,0.0
2591,2383896852,34,6,35,0,0,1,1,1,1,1,1,1,2014-03-11 16:43:09,1,54,0,5.833333333333333,10,1,0.0
2592,2378653928,42,6,44,0,0,1,1,1,1,1,1,1,2014-03-08 13:30:55,1,57,0,7.333333333333333,15,1,0.0
2593,2384124656,41,6,42,0,0,1,1,1,1,1,1,1,2014-03-11 20:41:02,1,54,0,7.0,12,1,0.0
2594,2379180066,46,2,29,0,0,1,1,1,1,1,1,1,2014-03-08 20:13:15,1,57,0,14.5,13,1,0.0
2595,2375359969,43,5,44,0,1,1,1,1,1,1,1,1,2014-03-06 14:17:16,1,59,0,8.8,14,1,0.0
2596,2375616703,35,4,38,0,0,1,1,1,1,1,1,1,2014-03-06 17:34:27,1,59,0,9.5,14,1,0.0
2597,2374818074,43,5,46,0,0,1,1,1,1,1,1,1,2014-03-06 05:43:07,1,59,0,9.2,13,1,0.0
2598,2374620703,38,2,36,0,0,1,1,1,1,1,1,1,2014-03-06 02:39:44,1,59,0,18.0,12,1,0.0
2599,2374434608,43,2,36,0,0,1,1,1,1,1,1,1,2014-03-05 23:38:47,1,60,0,18.0,10,1,0.0
2600,2374736143,44,3,39,0,0,1,1,1,1,1,1,1,2014-03-06 04:20:49,1,59,0,13.0,13,1,0.0
2601,2378500346,43,3,45,0,0,1,1,1,1,1,1,1,2014-03-08 11:11:56,1,57,0,15.0,13,1,0.0
2602,2378318810,36,7,44,0,0,1,1,1,1,1,1,1,2014-03-08 08:23:27,1,57,0,6.285714285714286,13,1,0.0
2603,2378402216,35,8,40,0,0,1,1,1,1,1,1,1,2014-03-08 09:42:14,1,57,0,5.0,14,1,0.0
2604,2378429094,41,2,37,0,0,1,1,1,1,1,1,1,2014-03-08 10:10:37,1,57,0,18.5,13,1,0.0
2605,2378440728,46,7,36,0,0,1,1,1,1,1,1,1,2014-03-08 10:20:49,1,57,0,5.142857142857143,12,1,0.0
2606,2378057370,45,14,38,0,0,1,1,1,1,1,1,1,2014-03-08 04:34:46,1,57,0,2.7142857142857144,12,1,0.0
2607,2377981951,38,5,26,0,0,1,1,1,1,1,1,1,2014-03-08 03:21:34,1,57,0,5.2,13,1,0.0
2608,2378023658,44,6,36,0,0,1,1,1,1,1,1,1,2014-03-08 04:02:44,1,57,0,6.0,14,1,0.0
2609,2378091613,38,4,37,0,0,1,1,1,1,1,1,1,2014-03-08 04:54:05,1,57,0,9.25,14,1,0.0
2610,2377971542,43,6,36,0,0,1,1,1,1,1,1,1,2014-03-08 03:19:09,1,57,0,6.0,11,1,0.0
2611,2377108531,46,3,41,0,0,1,1,1,1,1,1,1,2014-03-07 14:19:48,1,58,0,13.666666666666666,11,1,0.0
2612,2376948643,42,3,44,0,0,1,1,1,1,1,1,1,2014-03-07 11:56:22,1,58,0,14.666666666666666,13,1,0.0
2613,2376970520,36,3,36,0,0,1,1,1,1,1,1,1,2014-03-07 12:25:23,1,58,0,12.0,14,1,0.0
2614,2376402403,44,6,38,0,0,1,1,1,1,1,1,1,2014-03-07 03:04:18,1,58,0,6.333333333333333,15,1,0.0
2615,2376380994,37,7,42,0,0,1,1,1,1,1,1,1,2014-03-07 02:53:49,1,58,0,6.0,12,1,0.0
2616,2376379176,41,8,47,0,0,1,1,1,1,1,1,1,2014-03-07 02:51:37,1,58,0,5.875,8,1,0.0
2617,2375729834,42,2,40,0,1,1,1,1,1,1,1,1,2014-03-06 19:15:54,1,59,0,20.0,15,1,0.0
2618,2375902591,43,2,39,0,0,1,1,1,1,1,1,1,2014-03-06 21:52:57,1,59,0,19.5,14,1,0.0
2619,2375697258,42,5,36,0,0,1,1,1,1,1,1,1,2014-03-06 18:48:41,1,59,0,7.2,10,1,0.0
2620,2375186491,34,4,32,0,0,1,1,1,1,1,1,1,2014-03-06 11:49:20,1,59,0,8.0,14,1,0.0
2621,2374923530,37,8,43,0,1,1,1,1,1,1,1,1,2014-03-06 07:29:19,1,59,0,5.375,11,1,0.0
2622,2374687915,33,4,37,0,0,1,1,1,1,1,1,1,2014-03-06 03:37:29,1,59,0,9.25,13,1,0.0
2623,2373624175,36,4,39,0,0,1,1,1,1,1,1,1,2014-03-05 12:40:59,1,60,0,9.75,11,1,0.0
2624,2375889920,38,4,40,0,1,1,1,1,1,1,1,1,2014-03-06 21:47:14,1,59,0,10.0,14,1,0.0
2625,2375131807,43,5,44,0,0,1,1,1,1,1,1,1,2014-03-06 10:58:05,1,59,0,8.8,12,1,0.0
2626,2375118234,44,5,25,0,0,1,1,1,1,1,1,1,2014-03-06 10:53:18,1,59,0,5.0,11,1,0.0
2627,2375093478,43,3,41,0,0,1,1,1,1,1,1,1,2014-03-06 10:28:44,1,59,0,13.666666666666666,15,1,0.0
2628,2374917193,45,7,38,0,0,1,1,1,1,1,1,1,2014-03-06 07:14:38,1,59,0,5.428571428571429,12,1,0.0
2629,2374697948,43,1,41,0,0,1,1,1,1,1,1,1,2014-03-06 03:53:21,1,59,0,41.0,13,1,0.0
2630,2377034816,42,3,37,0,0,1,1,1,1,1,1,1,2014-03-07 13:27:23,1,58,0,12.333333333333334,10,1,0.0
2632,2377867501,43,6,36,0,0,1,1,1,1,1,1,1,2014-03-08 01:37:29,1,57,0,6.0,8,1,0.0
2633,2377903014,44,3,34,0,1,1,1,1,1,1,1,1,2014-03-08 02:22:03,1,56,0,11.333333333333334,15,1,0.0
2634,2377829892,42,6,39,0,0,1,1,1,1,1,1,1,2014-03-08 01:10:20,1,57,0,6.5,11,1,0.0
