,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,location,default_profile,default_profile_image,profile_banner_url,profile_image_url_https,verified,age,in_following_followers,n_number_sname,size_sname,size_description,size_name,in_number_sname,Alvo,n_retweet_mean,n_favorite_mean,n_hashtags_mean,n_urls_mean,n_mentions_mean,media_size_twitter,dp_size_twitter,in_tweets_reply,n_tweet_dia,max_count_tweet_dia,count_dias_tweet,in_tweet_dia
1518,trezentos,4624,4740,0,6,0,0,0,0,0,1,0,> 2 years,1.0250865051903115,0,13,109,8,0.0,1,6.77,4.195,0.13,0.035,0.02,89.49,30.315299999999997,0,16,18,106,1.8867924528301887
1519,trezentos,4785,5059,0,7,0,0,0,0,0,1,0,> 2 years,1.0572622779519332,0,14,67,6,0.0,1,2.145,2.995,0.03,0.015,0.01,86.92,27.736800000000002,1,2,15,109,1.834862385321101
1520,quinhentos,5205,5559,0,8,0,1,0,0,0,1,0,> 2 years,1.0680115273775217,0,10,34,3,0.0,1,1.81,2.625,0.11,0.035,0.01,89.555,28.06275,0,1,19,110,1.8181818181818181
1521,trezentos,2705,2972,0,3,0,0,0,0,0,1,0,> 2 years,1.0987060998151572,0,12,85,5,0.0,1,0.725,1.185,0.055,0.03,0.005,86.935,26.69435,0,15,15,110,1.8181818181818181
1522,duzentos,15,30,0,0,0,1,0,0,0,1,0,> 2 years,2.0,0,15,136,17,0.0,1,0.745,0.26,0.06,0.035,0.01,86.6,28.412,0,3,17,107,1.8691588785046729
1523,duzentos,233,351,0,0,0,1,0,0,0,1,0,> 2 years,1.5064377682403434,0,13,66,14,0.0,1,0.845,0.63,0.025,0.015,0.005,86.85,27.783999999999995,0,1,20,106,1.8867924528301887
1524,duzentos,226,316,0,2,0,1,0,0,0,1,0,> 2 years,1.3982300884955752,0,12,67,13,0.0,1,0.54,0.55,0.1,0.02,0.005,87.78,28.798999999999996,0,2,23,94,2.127659574468085
1525,trezentos,4551,4890,0,6,0,0,0,0,0,1,0,> 2 years,1.074489123269611,0,14,90,6,0.0,1,0.865,1.725,0.065,0.03,0.0,83.515,27.10105,0,9,21,115,1.7391304347826086
1526,quinhentos,5585,6080,0,6,0,0,0,0,0,1,0,> 2 years,1.0886302596239927,0,13,40,9,0.0,1,1.595,3.445,0.05,0.015,0.0,85.495,25.38975,0,15,15,109,1.834862385321101
1527,duzentos,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,13,57,14,0.0,1,1.085,0.505,0.115,0.015,0.01,88.4,28.774,0,3,16,112,1.7857142857142858
1528,trezentos,4472,4753,0,4,0,0,0,0,0,1,0,> 2 years,1.06283542039356,0,13,33,6,0.0,1,1.525,2.72,0.07,0.025,0.0,86.645,26.66595,0,1,13,114,1.7543859649122806
1529,duzentos,23,33,0,0,0,1,0,0,0,1,0,> 2 years,1.434782608695652,0,14,81,15,0.0,1,10.9,0.65,0.065,0.045,0.025,86.205,27.207050000000002,0,2,18,104,1.9230769230769231
1530,duzentos,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,2,13,52,12,0.15384615384615385,1,1.135,0.28,0.16,0.03,0.01,88.255,28.6452,0,2,19,103,1.941747572815534
1531,duzentos,234,329,0,0,0,1,0,0,0,1,0,> 2 years,1.4059829059829059,0,12,68,13,0.0,1,0.46,1.145,0.15,0.005,0.0,92.1,27.532999999999998,0,2,21,103,1.941747572815534
1532,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,14,66,15,0.0,1,0.005,0.0,0.12,0.01,0.0,90.455,28.38045,0,1,20,97,2.0618556701030926
1533,trezentos,4670,5107,0,7,0,0,0,0,0,1,0,> 2 years,1.093576017130621,0,12,43,5,0.0,1,2.42,3.44,0.065,0.01,0.005,88.105,27.749200000000002,0,1,15,113,1.7699115044247788
1534,duzentos,2,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,13,48,14,0.0,1,0.115,0.235,0.045,0.015,0.0,88.415,28.16255,0,17,19,94,2.127659574468085
1535,trezentos,4008,4394,0,4,0,0,0,0,0,1,0,> 2 years,1.0963073852295409,0,11,32,5,0.0,1,1.16,2.36,0.1,0.02,0.0,85.38,26.7352,0,3,14,105,1.9047619047619047
1536,duzentos,266,340,0,0,0,1,0,0,0,1,0,> 2 years,1.2781954887218046,0,10,63,11,0.0,1,0.605,1.32,0.035,0.015,0.0,86.445,29.05835,0,16,16,108,1.8518518518518519
1537,quinhentos,5318,5849,0,10,0,0,0,0,0,1,0,> 2 years,1.0998495675065814,0,13,99,6,0.0,1,5.325,2.63,0.11,0.04,0.01,86.975,28.323,0,2,14,116,1.7241379310344827
1538,duzentos,177,277,0,0,0,1,0,0,0,1,0,> 2 years,1.5649717514124293,0,10,41,11,0.0,1,0.78,0.495,0.095,0.02,0.005,88.685,27.635,0,1,16,101,1.9801980198019802
1539,quinhentos,4372,4571,0,8,0,1,0,0,0,1,0,> 2 years,1.0455169258920403,0,15,0,15,0.0,1,1.155,2.08,0.065,0.04,0.005,84.345,27.0495,0,1,17,113,1.7699115044247788
1540,duzentos,17,30,0,1,0,1,0,0,0,1,0,> 2 years,1.7647058823529411,0,14,108,15,0.0,1,2.55,0.695,0.075,0.02,0.02,85.885,28.021549999999998,0,4,18,103,1.941747572815534
1541,duzentos,19,41,0,0,0,1,0,0,0,1,0,> 2 years,2.1578947368421053,0,15,23,16,0.0,1,1.005,0.925,0.06,0.045,0.01,88.545,27.577699999999997,0,2,20,102,1.9607843137254901
1542,trezentos,4780,5240,0,4,0,0,0,0,0,1,0,> 2 years,1.096234309623431,0,10,25,3,0.0,1,1.07,2.68,0.1,0.025,0.0,87.025,29.275,0,11,23,104,1.9230769230769231
1543,duzentos,5,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,15,57,16,0.0,1,0.245,0.475,0.08,0.025,0.005,84.335,27.678399999999996,1,1,14,104,1.9230769230769231
1544,trezentos,3633,3964,0,3,0,0,0,0,0,1,0,> 2 years,1.0911092760803744,0,13,67,6,0.0,1,0.885,1.465,0.04,0.04,0.005,86.08,29.2624,0,14,18,109,1.834862385321101
1545,duzentos,245,318,0,0,0,1,0,0,0,1,0,> 2 years,1.2979591836734694,0,15,79,16,0.0,1,0.645,0.95,0.085,0.005,0.0,90.385,30.2327,0,16,23,99,2.0202020202020203
1546,duzentos,263,348,0,0,0,1,0,0,0,1,0,> 2 years,1.3231939163498099,0,14,66,15,0.0,1,0.79,1.125,0.125,0.035,0.01,84.765,27.170900000000003,0,3,17,101,1.9801980198019802
1547,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,14,110,15,0.0,1,0.98,0.67,0.085,0.01,0.005,91.305,27.316350000000003,0,16,21,99,2.0202020202020203
1548,duzentos,234,331,0,0,0,1,0,0,0,1,0,> 2 years,1.4145299145299146,0,11,128,12,0.0,1,0.365,0.655,0.07,0.02,0.005,89.06,26.2012,0,10,21,103,1.941747572815534
1549,duzentos,20,40,0,0,0,1,0,0,0,1,0,> 2 years,2.0,0,15,42,18,0.0,1,0.595,0.46,0.16,0.03,0.005,88.75,26.865,0,18,18,103,1.941747572815534
1550,duzentos,528,664,0,1,0,1,0,0,0,1,0,> 2 years,1.2575757575757576,2,11,58,10,0.18181818181818182,1,1.05,1.865,0.07,0.025,0.01,87.12,26.696399999999997,0,1,17,107,1.8691588785046729
1551,duzentos,4,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,2,13,44,12,0.15384615384615385,1,0.165,0.285,0.02,0.015,0.0,84.515,27.595,0,1,16,113,1.7699115044247788
1552,duzentos,13,22,0,0,0,1,0,0,0,1,0,> 2 years,1.6923076923076923,2,13,32,12,0.15384615384615385,1,0.285,0.835,0.065,0.02,0.0,88.925,27.314249999999998,0,11,17,100,2.0
1553,quinhentos,5962,5977,0,5,0,0,0,0,0,1,0,> 2 years,1.0025159342502517,0,10,41,4,0.0,1,8.46,3.22,0.045,0.035,0.005,86.55,27.034000000000002,0,12,16,115,1.7391304347826086
1554,duzentos,253,333,0,0,0,1,0,0,0,1,0,> 2 years,1.316205533596838,0,14,46,15,0.0,1,0.39,0.525,0.085,0.01,0.01,89.585,26.850099999999998,1,1,16,110,1.8181818181818181
1555,duzentos,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,15,67,16,0.0,1,1.795,0.45,0.155,0.03,0.01,87.97,27.970600000000005,0,2,19,102,1.9607843137254901
1556,duzentos,210,333,0,0,0,1,1,0,0,1,0,> 2 years,1.5857142857142856,0,11,58,12,0.0,1,0.435,0.59,0.045,0.02,0.005,86.935,29.02175,0,1,20,107,1.8691588785046729
1557,duzentos,7,19,0,0,0,1,0,0,0,1,0,> 2 years,2.7142857142857144,0,12,115,13,0.0,1,0.46,0.74,0.065,0.04,0.015,82.6,28.912000000000003,0,15,15,107,1.8691588785046729
1558,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,15,102,16,0.0,1,0.655,0.16,0.145,0.035,0.015,91.34,28.503199999999996,0,1,16,104,1.9230769230769231
1559,trezentos,3705,3808,0,5,0,0,0,0,0,1,0,> 2 years,1.027800269905533,0,11,80,5,0.0,1,1.22,1.66,0.065,0.045,0.01,86.11,26.986600000000003,0,1,15,121,1.6528925619834711
1560,trezentos,3774,4048,0,0,0,0,0,0,0,1,0,> 2 years,1.0726020137784844,0,11,66,6,0.0,1,1.155,2.125,0.08,0.025,0.02,86.155,28.066549999999996,2,1,13,112,1.7857142857142858
1561,trezentos,3872,4259,0,2,0,0,0,0,0,1,0,> 2 years,1.099948347107438,0,13,107,6,0.0,1,5.19,2.42,0.06,0.01,0.005,91.845,28.659650000000003,0,9,15,118,1.694915254237288
1562,trezentos,4956,5447,0,8,0,0,0,0,0,1,0,> 2 years,1.0990718321226796,0,12,92,5,0.0,1,1.19,1.97,0.075,0.04,0.005,89.665,28.811750000000004,0,3,16,111,1.8018018018018018
1563,duzentos,261,345,0,0,0,1,0,0,0,1,0,> 2 years,1.3218390804597702,0,13,91,14,0.0,1,0.55,0.86,0.05,0.0,0.005,86.105,27.2176,0,2,15,101,1.9801980198019802
1564,quinhentos,4641,5104,0,4,0,0,0,0,0,1,0,> 2 years,1.0997629821159234,0,14,79,6,0.0,1,5.115,2.01,0.075,0.03,0.005,88.32,26.631999999999998,0,6,16,104,1.9230769230769231
1565,duzentos,20,24,0,0,0,1,0,0,0,1,0,> 2 years,1.2,0,15,103,16,0.0,1,2.735,0.91,0.065,0.025,0.04,89.465,29.01755,0,11,12,105,1.9047619047619047
1566,quinhentos,4616,5066,0,9,0,0,0,0,0,1,0,> 2 years,1.0974870017331022,0,10,21,5,0.0,1,0.895,1.855,0.055,0.02,0.0,87.39,28.19,0,4,16,116,1.7241379310344827
1567,quinhentos,106,0,0,0,0,0,0,0,0,1,0,> 2 years,0.0,0,12,53,5,0.0,1,0.33,0.71,0.035,0.02,0.0,86.48,26.5892,0,1,19,109,1.834862385321101
1568,trezentos,4648,4559,0,3,0,0,0,0,0,1,0,> 2 years,0.9808519793459552,0,13,53,4,0.0,1,1.065,2.26,0.05,0.02,0.0,84.19,28.5957,0,13,16,112,1.7857142857142858
1569,quinhentos,5513,6055,0,6,0,1,0,0,0,1,0,> 2 years,1.09831307817885,0,13,37,4,0.0,1,1.65,3.645,0.085,0.01,0.0,89.845,26.185699999999997,0,11,15,110,1.8181818181818181
1570,duzentos,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,15,58,16,0.0,1,0.35,0.655,0.035,0.025,0.0,91.505,27.635,0,2,14,106,1.8867924528301887
1571,quinhentos,4888,5285,0,6,0,0,0,0,0,1,0,> 2 years,1.0812193126022913,0,15,39,15,0.0,1,1.2,2.045,0.06,0.04,0.0,85.365,28.14325,0,16,19,111,1.8018018018018018
1572,quinhentos,5217,5724,0,3,0,0,0,0,0,1,0,> 2 years,1.0971822886716505,0,12,33,6,0.0,1,0.825,1.805,0.115,0.035,0.0,84.41,30.5146,0,3,16,115,1.7391304347826086
1573,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,2,11,28,10,0.18181818181818182,1,3.975,0.195,0.17,0.005,0.035,91.52,26.5396,0,1,23,95,2.1052631578947367
1574,duzentos,198,341,0,0,0,1,0,0,0,1,0,> 2 years,1.7222222222222223,0,14,80,15,0.0,1,0.835,0.39,0.065,0.025,0.01,86.065,27.627599999999997,0,1,18,111,1.8018018018018018
1575,quinhentos,4740,4905,0,3,0,0,0,0,0,1,0,> 2 years,1.0348101265822784,0,11,30,5,0.0,1,1.05,2.35,0.085,0.035,0.0,86.145,28.04645,0,2,15,113,1.7699115044247788
1576,duzentos,308,398,0,0,0,1,0,0,0,1,0,> 2 years,1.2922077922077921,0,13,47,14,0.0,1,0.45,0.805,0.09,0.02,0.0,85.25,27.52,0,1,20,107,1.8691588785046729
1577,trezentos,4318,4747,0,6,0,0,0,0,0,1,0,> 2 years,1.0993515516442798,0,12,59,5,0.0,1,1.02,2.325,0.08,0.015,0.0,87.345,26.2388,0,2,16,109,1.834862385321101
1578,quinhentos,5043,4668,0,6,0,0,0,0,0,1,0,> 2 years,0.925639500297442,0,14,20,8,0.0,1,1.715,3.715,0.08,0.04,0.0,86.145,26.21355,0,2,13,115,1.7391304347826086
1579,cem,22,29,0,0,0,1,0,0,0,1,0,> 2 years,1.3181818181818181,0,15,77,16,0.0,1,11.22,0.55,0.115,0.01,0.045,94.085,26.79585,0,1,20,107,1.8691588785046729
1580,duzentos,23,40,0,0,0,1,0,0,0,1,0,> 2 years,1.7391304347826086,0,15,135,16,0.0,1,0.555,0.385,0.09,0.015,0.015,90.06,28.757600000000004,0,2,15,107,1.8691588785046729
1581,trezentos,3648,3799,0,8,0,0,0,0,0,1,0,> 2 years,1.0413925438596492,0,14,69,9,0.0,1,0.92,1.765,0.065,0.035,0.0,87.215,28.93575,0,3,18,104,1.9230769230769231
1582,trezentos,4026,4208,0,3,0,0,0,0,0,1,0,> 2 years,1.0452061599602582,0,11,109,5,0.0,1,0.895,1.905,0.045,0.04,0.0,87.57,30.441499999999998,0,14,23,110,1.8181818181818181
1583,duzentos,215,352,0,0,0,1,0,0,0,1,0,> 2 years,1.6372093023255814,0,11,65,12,0.0,1,0.595,0.82,0.075,0.025,0.01,88.29,28.458099999999998,0,25,25,105,1.9047619047619047
1584,duzentos,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,15,54,16,0.0,1,0.11,0.555,0.08,0.015,0.0,89.19,27.184300000000004,0,2,18,102,1.9607843137254901
1585,duzentos,601,692,0,0,0,1,0,0,0,1,0,> 2 years,1.151414309484193,0,14,94,15,0.0,1,0.88,1.705,0.07,0.005,0.0,89.875,27.325,0,3,14,97,2.0618556701030926
1586,quinhentos,4778,4797,0,5,0,1,0,0,0,1,0,> 2 years,1.0039765592298033,0,12,30,5,0.0,1,4.715,3.085,0.055,0.03,0.005,86.975,27.554250000000003,0,12,12,129,1.550387596899225
1587,duzentos,254,337,0,0,0,1,0,0,0,1,0,> 2 years,1.3267716535433072,0,15,97,16,0.0,1,0.525,0.93,0.085,0.02,0.005,87.825,27.295,0,2,18,97,2.0618556701030926
1588,trezentos,4527,4979,0,3,0,0,0,0,0,1,0,> 2 years,1.0998453722111774,0,13,109,7,0.0,1,1.175,2.285,0.055,0.025,0.005,91.65,26.873,1,3,17,109,1.834862385321101
1589,duzentos,21,43,0,0,0,1,0,0,0,1,0,> 2 years,2.0476190476190474,0,14,47,15,0.0,1,12.765,0.69,0.115,0.035,0.02,84.885,30.3004,0,3,19,97,2.0618556701030926
1590,duzentos,282,371,0,0,0,1,0,0,0,1,0,> 2 years,1.3156028368794326,0,10,54,11,0.0,1,0.28,0.59,0.075,0.015,0.005,88.99,29.84,1,1,15,107,1.8691588785046729
1591,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,13,67,14,0.0,1,0.01,0.02,0.07,0.005,0.0,88.91,28.4037,0,14,19,100,2.0
1592,quinhentos,6236,5868,0,8,0,1,0,0,0,1,0,> 2 years,0.940987812700449,0,15,11,6,0.0,1,1.815,4.085,0.035,0.02,0.0,91.025,24.8565,0,9,17,111,1.8018018018018018
1593,duzentos,15,36,0,0,0,1,0,0,0,1,0,> 2 years,2.4,0,14,91,15,0.0,1,0.17,0.33,0.04,0.02,0.0,87.45,28.02,0,2,16,101,1.9801980198019802
1594,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,12,88,14,0.0,1,0.12,0.275,0.1,0.025,0.0,82.0,28.47,0,13,20,98,2.0408163265306123
1595,duzentos,19,34,0,0,0,1,0,0,0,1,0,> 2 years,1.7894736842105263,0,14,106,15,0.0,1,0.3,0.63,0.065,0.02,0.0,90.13,28.062599999999996,0,1,16,101,1.9801980198019802
1596,duzentos,305,353,0,0,0,1,0,0,0,1,0,> 2 years,1.157377049180328,0,9,71,10,0.0,1,0.55,1.175,0.1,0.035,0.005,86.905,28.9031,1,7,25,99,2.0202020202020203
1597,cem,4,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,14,107,15,0.0,1,0.605,0.15,0.12,0.04,0.005,87.605,29.6092,0,2,18,100,2.0
1598,quinhentos,4190,4341,0,2,0,0,0,0,0,1,0,> 2 years,1.0360381861575179,0,11,53,4,0.0,1,5.55,2.425,0.07,0.035,0.01,93.105,29.16395,0,1,16,116,1.7241379310344827
1599,duzentos,19,36,0,0,0,1,0,0,0,1,0,> 2 years,1.894736842105263,0,13,54,13,0.0,1,1.65,0.42,0.11,0.025,0.02,87.1,28.561999999999998,1,2,21,101,1.9801980198019802
1600,duzentos,254,320,0,0,0,1,0,0,0,1,0,> 2 years,1.2598425196850394,0,15,60,16,0.0,1,0.415,0.725,0.025,0.015,0.0,91.795,29.2132,0,2,15,102,1.9607843137254901
1601,duzentos,290,348,0,0,0,1,0,0,0,1,0,> 2 years,1.2,0,12,58,13,0.0,1,0.595,0.88,0.04,0.02,0.005,89.425,27.70075,0,1,17,106,1.8867924528301887
1602,duzentos,11,31,0,0,0,1,0,0,0,1,0,> 2 years,2.8181818181818183,0,14,138,15,0.0,1,0.445,0.445,0.11,0.015,0.005,90.38,28.078000000000003,0,6,21,101,1.9801980198019802
1603,duzentos,15,36,0,0,0,1,0,0,0,1,0,> 2 years,2.4,2,14,75,19,0.14285714285714285,1,1.01,0.61,0.09,0.025,0.02,94.08,27.0124,1,1,17,101,1.9801980198019802
1604,trezentos,3931,3954,0,8,0,0,0,0,0,1,0,> 2 years,1.0058509285169168,0,12,92,3,0.0,1,1.08,2.525,0.04,0.02,0.0,88.285,27.743600000000004,0,1,17,115,1.7391304347826086
1605,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,14,131,15,0.0,1,0.24,0.395,0.065,0.02,0.0,90.955,26.975450000000002,0,2,20,96,2.0833333333333335
1606,duzentos,237,338,0,0,0,1,0,0,0,1,0,> 2 years,1.4261603375527425,0,13,69,14,0.0,1,1.155,0.63,0.07,0.02,0.02,90.92,27.406800000000004,0,1,17,98,2.0408163265306123
1607,duzentos,335,408,0,1,0,1,0,0,0,1,0,> 2 years,1.217910447761194,0,12,63,13,0.0,1,0.96,1.47,0.12,0.01,0.015,87.87,25.9613,0,1,19,109,1.834862385321101
1608,trezentos,4025,4423,0,4,0,0,0,0,0,1,0,> 2 years,1.0988819875776397,0,12,37,5,0.0,1,1.285,2.295,0.105,0.04,0.01,87.285,27.597849999999998,1,1,12,124,1.6129032258064515
1609,trezentos,5176,5692,0,7,0,0,0,0,0,1,0,> 2 years,1.0996908809891808,0,13,37,6,0.0,1,1.285,3.2,0.02,0.015,0.0,91.395,27.895,0,1,15,115,1.7391304347826086
1610,trezentos,3631,3937,0,2,0,0,0,0,0,1,0,> 2 years,1.084274304599284,0,12,42,5,0.0,1,1.01,1.85,0.07,0.02,0.0,87.405,28.05715,0,3,16,105,1.9047619047619047
1611,duzentos,16,27,0,0,0,1,0,0,0,1,0,> 2 years,1.6875,0,15,93,16,0.0,1,0.445,0.305,0.055,0.02,0.005,86.095,29.526400000000002,0,1,15,106,1.8867924528301887
1612,duzentos,283,372,0,0,0,1,0,0,0,1,0,> 2 years,1.314487632508834,0,13,88,14,0.0,1,0.64,0.775,0.07,0.005,0.0,86.305,29.39025,0,1,21,113,1.7699115044247788
1613,duzentos,280,381,0,0,0,1,0,0,0,1,0,> 2 years,1.3607142857142858,0,10,73,11,0.0,1,0.6,1.215,0.035,0.015,0.005,86.27,30.2054,1,13,18,101,1.9801980198019802
1614,duzentos,1,8,0,0,0,1,0,0,0,1,0,> 2 years,8.0,2,15,33,18,0.13333333333333333,1,0.09,0.24,0.08,0.015,0.0,88.445,27.18165,0,1,21,104,1.9230769230769231
1615,cem,2,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,14,85,15,0.0,1,0.195,0.35,0.055,0.045,0.0,82.05,30.2025,0,2,22,104,1.9230769230769231
1616,cem,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,13,69,14,0.0,1,0.34,0.31,0.07,0.03,0.01,86.605,28.7371,0,14,17,99,2.0202020202020203
1617,duzentos,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,13,93,17,0.0,1,0.84,0.875,0.055,0.005,0.0,86.56,27.6424,0,17,17,105,1.9047619047619047
1618,duzentos,3,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,11,43,6,0.0,1,1.44,0.205,0.19,0.02,0.01,89.815,27.790550000000003,0,3,16,117,1.7094017094017093
1619,quinhentos,4864,5350,0,9,0,0,0,0,0,1,0,> 2 years,1.0999177631578947,0,11,38,4,0.0,1,1.335,2.745,0.075,0.02,0.0,86.84,27.4304,0,2,15,120,1.6666666666666667
1620,duzentos,228,381,0,0,0,1,0,0,0,1,0,> 2 years,1.6710526315789473,0,9,87,10,0.0,1,0.505,0.735,0.065,0.025,0.01,84.35,28.425,0,1,13,111,1.8018018018018018
1621,cem,2,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,13,67,13,0.0,1,0.205,0.385,0.075,0.025,0.0,88.02,30.99,0,1,18,99,2.0202020202020203
1622,cem,29,128,0,0,0,1,0,0,0,1,0,> 2 years,4.413793103448276,2,15,53,14,0.13333333333333333,1,1.115,0.305,0.145,0.035,0.005,87.46,28.973000000000003,0,1,14,104,1.9230769230769231
1623,trezentos,4208,4628,0,1,0,0,0,0,0,1,0,> 2 years,1.099809885931559,0,12,71,7,0.0,1,1.065,2.125,0.065,0.025,0.0,87.595,26.6388,0,1,26,107,1.8691588785046729
1624,duzentos,292,341,0,0,0,1,0,0,0,1,0,> 2 years,1.167808219178082,0,15,109,16,0.0,1,0.645,1.385,0.07,0.02,0.005,86.035,29.5764,1,16,19,103,1.941747572815534
1625,duzentos,70,215,0,0,0,1,0,0,0,1,0,> 2 years,3.0714285714285716,0,14,138,15,0.0,1,0.405,0.445,0.055,0.015,0.015,86.925,28.79275,0,19,19,103,1.941747572815534
1626,trezentos,3997,4393,0,3,0,0,0,0,0,1,0,> 2 years,1.0990743057292969,0,15,65,6,0.0,1,1.21,2.175,0.065,0.005,0.005,91.58,27.3184,0,1,20,115,1.7391304347826086
1627,cem,39,127,0,0,0,1,0,0,0,1,0,> 2 years,3.2564102564102564,0,14,48,15,0.0,1,1.34,0.23,0.14,0.045,0.025,87.06,26.517,1,3,20,91,2.197802197802198
1628,quinhentos,5070,5428,0,8,0,0,0,0,0,1,0,> 2 years,1.070611439842209,0,12,37,7,0.0,1,1.61,3.35,0.1,0.015,0.005,86.91,27.391000000000005,0,1,17,116,1.7241379310344827
1629,duzentos,64,245,0,0,0,1,0,0,0,1,0,> 2 years,3.828125,0,11,126,12,0.0,1,1.415,0.2,0.16,0.02,0.01,91.36,25.132399999999997,0,2,21,103,1.941747572815534
1630,trezentos,3568,3583,0,1,0,0,0,0,0,1,0,> 2 years,1.0042040358744395,0,10,89,3,0.0,1,1.015,1.675,0.12,0.02,0.0,86.94,25.498800000000003,0,2,21,101,1.9801980198019802
1631,trezentos,4303,4726,0,9,0,0,0,0,0,1,0,> 2 years,1.098303509179642,0,13,135,6,0.0,1,0.88,1.635,0.09,0.025,0.005,85.915,27.87075,0,1,15,116,1.7241379310344827
1632,trezentos,5192,5196,0,6,0,0,0,0,0,1,0,> 2 years,1.0007704160246533,0,13,89,7,0.0,1,1.875,3.345,0.055,0.025,0.0,85.04,28.4304,0,2,17,113,1.7699115044247788
1633,duzentos,438,666,0,0,0,1,0,0,0,1,0,> 2 years,1.5205479452054795,0,11,73,12,0.0,1,0.92,0.92,0.095,0.015,0.01,92.98,28.8996,0,1,15,113,1.7699115044247788
1634,duzentos,25,36,0,0,0,1,0,0,0,1,0,> 2 years,1.44,0,14,115,15,0.0,1,0.13,0.27,0.09,0.04,0.0,87.66,28.130200000000006,0,1,16,105,1.9047619047619047
1635,trezentos,3773,3905,0,2,0,0,0,0,0,1,0,> 2 years,1.0349854227405249,0,15,40,6,0.0,1,1.22,1.96,0.075,0.035,0.035,87.79,28.0779,1,2,14,111,1.8018018018018018
1636,quinhentos,5039,5321,0,10,0,0,0,0,0,1,0,> 2 years,1.0559634848184163,2,14,28,5,0.14285714285714285,1,4.54,1.94,0.045,0.01,0.005,83.16,28.6512,0,1,19,109,1.834862385321101
1637,quinhentos,5217,4891,0,8,0,1,0,0,0,1,0,> 2 years,0.9375119800651716,0,13,49,6,0.0,1,8.55,3.54,0.085,0.025,0.005,85.29,27.3845,0,3,16,117,1.7094017094017093
1638,duzentos,68,281,0,0,0,1,0,0,0,1,0,> 2 years,4.132352941176471,0,12,57,13,0.0,1,0.815,0.36,0.095,0.05,0.005,86.04,28.497999999999998,0,5,20,101,1.9801980198019802
1639,duzentos,1,0,0,0,0,1,0,0,0,1,0,> 2 years,0.0,0,13,86,14,0.0,1,1.02,0.36,0.05,0.02,0.005,90.12,28.416000000000004,0,2,23,100,2.0
1640,quinhentos,4548,4855,0,4,0,1,0,0,0,1,0,> 2 years,1.0675021987686895,0,13,51,14,0.0,1,12.28,1.69,0.06,0.015,0.015,89.825,27.70625,0,1,18,111,1.8018018018018018
1641,trezentos,3901,4291,0,6,0,0,0,0,0,1,0,> 2 years,1.0999743655472956,0,14,58,8,0.0,1,6.495,2.18,0.09,0.04,0.015,88.085,29.85755,0,1,15,119,1.680672268907563
1642,quinhentos,5220,5277,0,8,0,0,0,0,0,1,0,> 2 years,1.010919540229885,0,11,17,5,0.0,1,1.535,2.4,0.045,0.015,0.0,89.6,28.28,0,1,14,118,1.694915254237288
1643,quinhentos,6077,6260,0,8,0,0,0,0,0,1,0,> 2 years,1.030113542866546,0,10,33,5,0.0,1,2.13,3.205,0.05,0.03,0.01,90.9,29.372,0,1,15,118,1.694915254237288
1644,trezentos,4746,5124,0,5,0,0,0,0,0,1,0,> 2 years,1.079646017699115,0,13,57,6,0.0,1,1.16,2.175,0.065,0.015,0.01,85.915,28.360750000000003,1,1,15,116,1.7241379310344827
1645,quinhentos,5919,5579,0,3,0,1,0,0,0,1,0,> 2 years,0.9425578645041393,0,14,46,6,0.0,1,1.87,3.64,0.025,0.025,0.0,89.315,26.5539,0,1,12,120,1.6666666666666667
1646,trezentos,4161,4443,0,4,0,1,0,0,0,1,0,> 2 years,1.067772170151406,0,11,66,4,0.0,1,0.825,1.635,0.015,0.02,0.0,87.06,27.0412,0,4,18,103,1.941747572815534
1647,duzentos,20,40,0,0,0,1,0,0,0,1,0,> 2 years,2.0,0,14,57,15,0.0,1,2.66,0.42,0.03,0.035,0.01,88.14,28.038599999999995,0,3,17,105,1.9047619047619047
